Category,Title
education,தமிழகத்தில் முதுநிலை மருத்துவம் படித்தபின் கட்டாய பணி ஓராண்டாக குறைப்பு | Compulsory work reduced to one year after post-graduation in Tamil Nadu - hindutamil.in
education,‘மகிழ்வித்து மகிழ்’ - சென்னை ஐஐடி கொண்டாடும் 'சவேரா' சமூக விழிப்புணர்வு விழா | IIT Madras to conduct ‘Sawera’ socio-awareness fest to celebrate Happiness - hindutamil.in
education,பந்திகுறி அரசு தொடக்கப் பள்ளியில் வகுப்பறை மேற்கூரை சீரமைப்பு பணி முடக்கம்: மாணவர்கள் அச்சம் | Renovation of Classroom Roof Stalled at Pandhiguri Govt Primary School: Students Fear - hindutamil.in
education,நல்லறிவை வழங்கும் ஆசிரியர்களை மதிக்க வேண்டும்: மாணவர்களுக்கு நடிகர் தாமு அறிவுரை | Film actor dhamu advice to students - hindutamil.in
education,தமிழகத்தில் காலியாக உள்ள 86 மருத்துவ இடங்களுக்கு நவ.15 வரை கலந்தாய்வு | Notification of counselling dates for 86 vacant medical posts in Tamil Nadu - hindutamil.in
education,தமிழ் சிறப்பு வகுப்புக்கு வரும் 10-ம் வகுப்பு மாணவர்களுக்கு உணவளித்து பாடம் நடத்தும் அரசுப் பள்ளி ஆசிரியர்! | government school teacher who feeds and teaches 10th students in puducherry - hindutamil.in
education,பாரதியார் பல்கலை.யில் பிஎச்.டி. படிப்புக்கு நவ.15 வரை விண்ணப்பிக்கலாம் | Bharathiar University Ph.D. study - hindutamil.in
education,தலைமை ஆசிரியர்களுக்கு தலைமைப் பண்பு பயிற்சி கையேடு: அமைச்சர் அன்பில் மகேஸ் வெளியிட்டார் | Anbil Mahesh Releaseed Guide for School Head masters - hindutamil.in
education,"தாம்பரம் அருகே ரூ.50 லட்சம் ஒதுக்கப்பட்டும் எம்.பி. நிதி கிடைக்கவில்லை - பாதியில் நிறுத்தப்பட்ட பள்ளி கட்டிட பணி | Despite the Allocation of Rs.50 Lakh near Tambaram, M.P. Non Availability of Funds – Halted School Building Work - hindutamil.in"
education,அரசு ஊழியர்களின் உயர் படிப்புக்கு ஒருமுறை ஊக்கத்தொகை: மனிதவள மேம்பாட்டுத் துறை அரசாணை வெளியீடு | One Time Incentive for Higher Education of Govt Servants: Human Resource Development Department Issue Ordinance - hindutamil.in
education,"சமயபுரம் தனலட்சுமி சீனிவாசன் பல்கலை.யில் நவீன வசதியுடன் மாணவர் தங்கும் விடுதி கட்ட பூமிபூஜை | Bhumi Puja to build student hostel with modern facilities in Dhanalakshmi Srinivasan University, Samayapuram - hindutamil.in"
